gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
0020000003,20001031/WASORL,Final,2000-11-01,01:30,1610612753,ORL,97,1610612764,WAS,86,,,,False
0020000004,20001031/CHHATL,Final,2000-11-01,01:30,1610612737,ATL,82,1610612766,CHH,106,,,,False
0020000001,20001031/PHINYK,Final,2000-11-01,02:00,1610612752,NYK,72,1610612755,PHI,101,,,,False
0020000005,20001031/DETTOR,Final,2000-11-01,02:00,1610612761,TOR,95,1610612765,DET,104,,,,False
0020000007,20001031/MILDAL,Final,2000-11-01,02:00,1610612742,DAL,97,1610612749,MIL,93,,,,False
0020000006,20001031/SACCHI,Final,2000-11-01,02:30,1610612741,CHI,81,1610612758,SAC,100,,,,False
0020000008,20001031/MINHOU,Final,2000-11-01,02:30,1610612745,HOU,98,1610612750,MIN,106,,,,False
0020000009,20001031/INDSAS,Final,2000-11-01,02:30,1610612759,SAS,98,1610612754,IND,85,,,,False
0020000010,20001031/LACUTA,Final,2000-11-01,03:00,1610612762,UTA,107,1610612746,LAC,94,,,,False
0020000011,20001031/PHXGSW,Final,2000-11-01,04:30,1610612744,GSW,96,1610612756,PHX,94,,,,False
0020000012,20001031/LALPOR,Final,2000-11-01,04:30,1610612757,POR,86,1610612747,LAL,96,,,,False
0020000013,20001031/SEAVAN,Final,2000-11-01,04:30,1610612763,VAN,94,1610612760,SEA,88,,,,False
0020000014,20001101/DETBOS,Final,2000-11-02,01:00,1610612738,BOS,103,1610612765,DET,83,,,,False
0020000015,20001101/TORPHI,Final,2000-11-02,01:00,1610612755,PHI,104,1610612761,TOR,98,,,,False
0020000016,20001101/ORLMIA,Final,2000-11-02,02:00,1610612748,MIA,105,1610612753,ORL,79,,,,False
0020000017,20001101/WASCHH,Final,2000-11-02,01:30,1610612766,CHH,77,1610612764,WAS,95,,,,False
0020000018,20001101/SACCLE,Final/OT2,2000-11-02,01:30,1610612739,CLE,102,1610612758,SAC,100,,,,False
0020000019,20001101/UTALAL,Final,2000-11-02,04:30,1610612747,LAL,92,1610612762,UTA,97,,,,False
0020000020,20001101/DENSEA,Final,2000-11-02,04:00,1610612760,SEA,112,1610612743,DEN,99,,,,False
0020000021,20001102/ATLNYK,Final,2000-11-03,01:30,1610612752,NYK,94,1610612737,ATL,69,,,,False
0020000022,20001102/INDDAL,Final,2000-11-03,02:00,1610612742,DAL,94,1610612754,IND,88,,,,False
0020000023,20001102/MILHOU,Final,2000-11-03,02:30,1610612745,HOU,115,1610612749,MIL,93,,,,False
0020000024,20001102/MINSAS,Final,2000-11-03,02:00,1610612759,SAS,103,1610612750,MIN,91,,,,False
0020000025,20001102/GSWDEN,Final,2000-11-03,03:00,1610612743,DEN,101,1610612744,GSW,97,,,,False
0020000026,20001102/PORPHX,Final,2000-11-03,03:00,1610612756,PHX,108,1610612757,POR,82,,,,False
0020000027,20001102/VANLAC,Final,2000-11-03,04:30,1610612746,LAC,91,1610612763,VAN,99,,,,False
0020000028,20001103/TORBOS,Final,2000-11-04,01:30,1610612738,BOS,93,1610612761,TOR,91,,,,False
0020000029,20001103/NYKWAS,Final,2000-11-04,01:00,1610612764,WAS,76,1610612752,NYK,80,,,,False
0020000030,20001103/PHIORL,Final,2000-11-04,01:30,1610612753,ORL,80,1610612755,PHI,87,,,,False
0020000031,20001103/MIACHH,Final,2000-11-04,01:30,1610612766,CHH,83,1610612748,MIA,79,,,,False
0020000032,20001103/SACDET,Final,2000-11-04,02:00,1610612765,DET,93,1610612758,SAC,100,,,,False
0020000033,20001103/NJNCHI,Final,2000-11-04,02:30,1610612741,CHI,82,1610612751,NJN,92,,,,False
0020000034,20001104/CHHNJN,Final,2000-11-05,02:00,1610612751,NJN,87,1610612766,CHH,98,,,,False
0020000035,20001104/PHIMIA,Final,2000-11-05,01:30,1610612748,MIA,82,1610612755,PHI,84,,,,False
0020000036,20001104/ORLATL,Final,2000-11-05,01:30,1610612737,ATL,104,1610612753,ORL,107,,,,False
0020000037,20001104/WASTOR,Final,2000-11-05,01:00,1610612761,TOR,103,1610612764,WAS,96,,,,False
0020000038,20001104/BOSCLE,Final,2000-11-05,01:30,1610612739,CLE,91,1610612738,BOS,89,,,,False
0020000039,20001104/CHIIND,Final,2000-11-05,01:00,1610612754,IND,94,1610612741,CHI,81,,,,False
0020000040,20001104/DETMIL,Final,2000-11-05,02:30,1610612749,MIL,97,1610612765,DET,88,,,,False
0020000041,20001104/SACMIN,Final,2000-11-05,02:00,1610612750,MIN,99,1610612758,SAC,91,,,,False
0020000042,20001104/UTADAL,Final,2000-11-05,02:00,1610612742,DAL,106,1610612762,UTA,112,,,,False
0020000043,20001104/PHXDEN,Final,2000-11-05,03:00,1610612743,DEN,99,1610612756,PHX,102,,,,False
0020000044,20001104/HOULAC,Final,2000-11-05,04:30,1610612746,LAC,77,1610612745,HOU,74,,,,False
0020000045,20001104/SASGSW,Final,2000-11-05,04:30,1610612744,GSW,105,1610612759,SAS,117,,,,False
0020000046,20001104/PORSEA,Final,2000-11-05,04:00,1610612760,SEA,90,1610612757,POR,97,,,,False
0020000047,20001104/LALVAN,Final,2000-11-04,21:30,1610612763,VAN,89,1610612747,LAL,98,,,,False
0020000048,20001105/HOUPHX,Final,2000-11-06,02:00,1610612756,PHX,104,1610612745,HOU,99,,,,False
0020000049,20001105/LACLAL,Final,2000-11-06,03:30,1610612747,LAL,108,1610612746,LAC,103,,,,False
0020000050,20001106/SEAORL,Final,2000-11-07,01:30,1610612753,ORL,110,1610612760,SEA,99,,,,False
0020000051,20001106/DALDEN,Final,2000-11-07,03:00,1610612743,DEN,96,1610612742,DAL,108,,,,False
0020000052,20001106/MINUTA,Final,2000-11-07,03:00,1610612762,UTA,98,1610612750,MIN,92,,,,False
0020000053,20001106/PORSAC,Final,2000-11-07,04:30,1610612758,SAC,79,1610612757,POR,75,,,,False
0020000054,20001106/ATLVAN,Final,2000-11-07,04:00,1610612763,VAN,97,1610612737,ATL,87,,,,False
0020000055,20001107/BOSTOR,Final,2000-11-08,01:00,1610612761,TOR,105,1610612738,BOS,75,,,,False
0020000056,20001107/WASCHI,Final,2000-11-08,02:30,1610612741,CHI,83,1610612764,WAS,88,,,,False
0020000057,20001107/NYKMIL,Final,2000-11-08,02:00,1610612749,MIL,89,1610612752,NYK,103,,,,False
0020000058,20001107/LALHOU,Final,2000-11-08,02:30,1610612745,HOU,84,1610612747,LAL,74,,,,False
0020000059,20001107/SASPHX,Final,2000-11-08,03:00,1610612756,PHX,100,1610612759,SAS,81,,,,False
0020000060,20001107/ATLPOR,Final,2000-11-08,04:00,1610612757,POR,97,1610612737,ATL,88,,,,False
0020000061,20001108/CLENYK,Final,2000-11-09,01:30,1610612752,NYK,97,1610612739,CLE,99,,,,False
0020000062,20001108/DETPHI,Final,2000-11-09,01:00,1610612755,PHI,103,1610612765,DET,94,,,,False
0020000063,20001108/NJNWAS,Final,2000-11-09,01:00,1610612764,WAS,86,1610612751,NJN,102,,,,False
0020000064,20001108/CHHORL,Final,2000-11-09,01:30,1610612753,ORL,90,1610612766,CHH,96,,,,False
0020000065,20001108/SEAMIA,Final,2000-11-09,01:30,1610612748,MIA,87,1610612760,SEA,81,,,,False
0020000066,20001108/MILIND,Final,2000-11-09,01:00,1610612754,IND,108,1610612749,MIL,97,,,,False
0020000067,20001108/VANDAL,Final,2000-11-09,02:00,1610612742,DAL,74,1610612763,VAN,101,,,,False
0020000068,20001108/LALSAS,Final,2000-11-09,02:00,1610612759,SAS,91,1610612747,LAL,81,,,,False
0020000069,20001108/MINDEN,Final/OT,2000-11-09,03:00,1610612743,DEN,109,1610612750,MIN,107,,,,False
0020000070,20001108/UTALAC,Final/OT,2000-11-09,04:30,1610612746,LAC,87,1610612762,UTA,93,,,,False
0020000071,20001108/GSWSAC,Final,2000-11-09,04:30,1610612758,SAC,115,1610612744,GSW,84,,,,False
0020000072,20001109/DETNJN,Final,2000-11-10,01:30,1610612751,NJN,94,1610612765,DET,108,,,,False
0020000073,20001109/SEACHH,Final,2000-11-10,01:30,1610612766,CHH,94,1610612760,SEA,102,,,,False
